date, pm25, pm10
2017/12/3, 153, 
2017/12/4, 181, 
2017/12/5, 147, 
2017/12/6, 142, 
2017/12/7, 134, 
2017/12/8, 147, 
2017/12/19, 166, 
2017/12/20, 173, 
2017/12/21, 167, 
2017/12/22, 160, 
2017/12/23, 168, 
2017/12/24, 165, 
2017/12/25, 164, 
2017/12/26, 166, 
2017/12/27, 180, 
2017/7/1, 77, 
2017/7/2, 64, 
2017/7/3, 71, 
2017/7/4, 50, 
2017/7/5, 61, 
2017/7/6, 74, 
2017/7/7, 57, 
2017/7/8, 64, 
2017/7/9, 71, 
2017/7/10, 71, 
2017/7/11, 62, 
2017/7/12, 61, 
2017/7/13, 69, 
2017/7/14, 65, 
2017/7/15, 60, 
2017/7/16, 61, 
2017/7/17, 60, 
2017/7/18, 58, 
2017/7/19, 73, 
2017/7/20, 62, 
2017/7/21, 62, 
2017/7/22, 53, 
2017/7/23, 52, 
2017/7/24, 46, 
2017/7/25, 51, 
2017/7/26, 60, 
2017/7/27, 66, 
2017/7/28, 67, 
2017/7/29, 67, 
2017/7/30, 63, 
2017/7/31, 72, 
2017/8/1, 58, 
2017/8/2, 61, 
2017/8/3, 56, 
2017/8/4, 54, 
2017/8/5, 61, 
2017/8/6, 74, 
2017/8/7, 61, 
2017/8/8, 67, 
2017/8/9, 73, 
2017/8/10, 73, 
2017/8/11, 66, 
2017/8/12, 67, 
2017/8/13, 60, 
2017/8/14, 70, 
2017/8/15, 64, 
2017/8/16, 65, 
2017/8/17, 61, 
2017/8/18, 63, 
2017/8/19, 53, 
2017/8/20, 58, 
2017/8/21, 60, 
2017/8/22, 57, 
2017/8/23, 65, 
2017/8/24, 69, 
2017/8/25, 69, 
2017/8/26, 50, 
2017/8/27, 54, 
2017/8/28, 54, 
2017/8/29, 61, 
2017/8/30, 58, 
2017/8/31, 60, 
2017/9/1, 62, 
2017/9/2, 52, 
2017/9/3, 53, 
2017/9/4, 65, 
2017/9/5, 80, 
2017/9/6, 93, 
2017/9/11, 78, 
2017/9/12, 68, 
2017/9/13, 66, 
2017/9/14, 93, 
2017/9/15, 103, 
2017/9/16, 108, 
2017/9/17, 91, 
2017/9/18, 50, 
2017/9/19, 59, 
2017/9/20, 65, 
2017/9/21, 56, 
2017/9/22, 70, 
2017/9/23, 70, 
2017/9/24, 74, 
2017/9/25, 82, 
2017/9/26, 99, 
2017/9/27, 90, 
2017/9/28, 96, 
2017/9/29, 84, 
2017/9/30, 57, 
2017/4/1, 157, 
2017/4/2, 141, 
2017/4/3, 180, 
2017/4/4, 163, 
2017/4/5, 157, 
2017/4/6, 205, 
2017/4/7, 171, 
2017/4/8, 165, 
2017/4/9, 152, 
2017/4/10, 174, 
2017/4/11, 188, 
2017/4/12, 216, 
2017/4/13, 210, 
2017/4/14, 200, 
2017/4/15, 145, 
2017/4/16, 154, 
2017/4/17, 157, 
2017/4/18, 173, 
2017/4/19, 172, 
2017/4/20, 157, 
2017/4/21, 139, 
2017/4/22, 140, 
2017/4/23, 114, 
2017/4/24, 116, 
2017/4/25, 141, 
2017/4/26, 149, 
2017/4/27, 169, 
2017/5/3, 141, 
2017/5/4, 120, 
2017/5/5, 117, 
2017/5/6, 164, 
2017/5/7, 160, 
2017/5/8, 162, 
2017/5/9, 119, 
2017/5/10, 121, 
2017/5/11, 146, 
2017/5/12, 135, 
2017/5/13, 115, 
2017/5/14, 114, 
2017/5/15, 109, 
2017/5/16, 127, 
2017/5/17, 108, 
2017/5/18, 126, 
2017/5/19, 113, 
2017/5/20, 128, 
2017/5/21, 144, 
2017/5/22, 131, 
2017/5/23, 131, 
2017/5/24, 141, 
2017/5/25, 136, 
2017/5/26, 131, 
2017/5/27, 98, 
2017/5/28, 107, 
2017/5/29, 117, 
2017/5/30, 107, 
2017/5/31, 113, 
2017/6/1, 99, 
2017/6/2, 101, 
2017/6/3, 114, 
2017/6/4, 134, 
2017/6/5, 137, 
2017/6/6, 104, 
2017/6/7, 122, 
2017/6/8, 138, 
2017/6/9, 122, 
2017/6/10, 122, 
2017/6/11, 111, 
2017/6/12, 101, 
2017/6/13, 93, 
2017/6/14, 108, 
2017/6/15, 108, 
2017/6/16, 97, 
2017/6/17, 77, 
2017/6/18, 95, 
2017/6/19, 106, 
2017/6/20, 109, 
2017/6/21, 83, 
2017/6/22, 73, 
2017/6/23, 82, 
2017/6/24, 67, 
2017/6/25, 64, 
2017/6/26, 57, 
2017/6/27, 57, 
2017/6/28, 60, 
2017/6/29, 64, 
2017/6/30, 76, 
2017/3/23, 162, 
2017/3/24, 156, 
2017/3/25, 131, 
2017/3/26, 169, 
2017/3/27, 162, 
2017/3/28, 172, 
2017/3/29, 164, 
2017/3/30, 165, 
2017/3/31, 173, 
2024/12/31, , 76
2024/1/1, , 96
2024/1/2, , 80
2024/1/3, , 84
2024/1/4, , 84
2024/1/6, , 69
2024/1/25, , 95
2024/1/26, , 98
2024/1/27, , 95
2024/1/28, , 114
2024/1/29, , 107
2024/2/22, , 83
2024/3/29, , 72
2024/3/30, , 60
2023/11/6, , 40
2023/11/7, , 35
2023/11/8, , 34
2023/12/12, , 34
2023/12/13, , 29
2023/12/14, , 31
2023/12/15, , 35
2023/12/16, , 62
2023/12/17, , 83
2023/12/18, , 88
2023/12/23, , 100
2023/12/24, , 89
2023/12/25, , 89
2023/12/26, , 84
2023/12/27, , 83
2023/9/17, , 11
2023/6/12, , 33
2023/6/13, , 24
2023/6/14, , 30
2023/6/15, , 38
2023/6/16, , 38
2023/6/17, , 30
2021/8/21, , 24
2021/8/22, , 20
2021/8/23, , 24
2021/6/22, , 21
2021/6/23, , 23
2020/10/4, , 23
2020/10/5, , 27
2020/10/6, , 30
2020/10/7, , 36
2020/7/26, , 17
2020/7/27, , 14
2020/3/11, , 60
2020/3/12, , 52
2020/3/13, , 24
2020/3/14, , 72
2020/3/15, , 53
2019/12/20, , 91
2019/12/21, , 84
2019/12/22, , 78
2019/12/23, , 74
2019/12/24, , 91
2018/10/19, , 77
2018/10/20, , 75
2018/10/21, , 91
2018/10/22, , 103
